smiles,MW,LogP,HBD,HBA,TPSA,RotBonds,AromaticRings,QED,Lipinski_Violations,scaffold,molecule_chembl_id,standard_type,standard_value,standard_units,pchembl_value,assay_chembl_id,target_chembl_id,document_chembl_id,type1_confidence,type1_reasoning
O=S(=O)(NCCNCC=Cc1ccc(Br)cc1)c1cccc2cnccc12,446.3699999999999,3.5786000000000024,2,4,71.09,8,3,0.5193465752944636,0,O=S(=O)(NCCNCC=Cc1ccccc1)c1cccc2cnccc12,CHEMBL1987756,Ki,1995.26,nM,,CHEMBL1963766,CHEMBL203,CHEMBL1201862,0.7,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
O=S(=O)(Nc1ccccn1)c1ccc(NC(=S)Nc2ccc3c(c2)OCO3)cc1,428.49499999999995,3.420000000000001,3,6,101.58000000000001,5,3,0.5316143390888373,0,O=S(=O)(Nc1ccccn1)c1ccc(NC(=S)Nc2ccc3c(c2)OCO3)cc1,CHEMBL4778717,IC50,1885.0,nM,5.72,CHEMBL4769431,CHEMBL203,CHEMBL4765304,0.95,Activity in Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
O=S(=O)(Nc1ccccn1)c1ccc(Nc2nncc3ccccc23)cc1,377.4289999999999,3.569200000000002,2,6,96.87,5,4,0.551835562496766,0,O=S(=O)(Nc1ccccn1)c1ccc(Nc2nncc3ccccc23)cc1,CHEMBL3978686,IC50,84.0,nM,7.08,CHEMBL3870506,CHEMBL203,CHEMBL3870309,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
O=S(=O)(Nc1ncccn1)c1ccc(Nc2nncc3ccccc23)cc1,378.4169999999999,2.964200000000001,2,7,109.76,5,4,0.5492210204940257,0,O=S(=O)(Nc1ncccn1)c1ccc(Nc2nncc3ccccc23)cc1,CHEMBL3908272,IC50,86.0,nM,7.07,CHEMBL3870506,CHEMBL203,CHEMBL3870309,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
O=S(=O)(Nc1nccs1)c1ccc(NC(=S)Nc2ccc3c(c2)OCO3)cc1,434.524,3.4815000000000014,3,7,101.58000000000001,5,3,0.5248548090334605,0,O=S(=O)(Nc1nccs1)c1ccc(NC(=S)Nc2ccc3c(c2)OCO3)cc1,CHEMBL4799700,IC50,1623.0,nM,5.79,CHEMBL4769431,CHEMBL203,CHEMBL4765304,0.95,Activity in Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
O=S(=O)(O)CCNc1c(Br)cccc1Nc1ncnc2ccncc12,424.2799999999999,2.8306000000000004,3,8,117.10000000000001,7,3,0.5175314249027725,0,c1ccc(Nc2ncnc3ccncc23)cc1,CHEMBL270895,IC50,1.413,nM,8.85,CHEMBL952131,CHEMBL203,CHEMBL1143196,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
O=S(=O)(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,424.27999999999986,2.8306000000000004,3,8,117.10000000000001,7,3,0.5175314249027725,0,c1ccc(Nc2ncnc3ccncc23)cc1,CHEMBL128467,IC50,1.4,nM,8.85,CHEMBL677387,CHEMBL203,CHEMBL1130246,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
O=S(=O)(O)c1cc(NCc2cc(O)ccc2O)ccc1O,311.31499999999977,1.6621999999999997,5,7,127.09000000000002,8,2,0.4290001756980039,0,c1ccc(CNc2ccccc2)cc1,CHEMBL122785,IC50,10300.0,nM,4.99,CHEMBL677211,CHEMBL203,CHEMBL1159167,0.5,Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; Aromatic ring count typical
O=S(=O)(c1cccc2c(O)nccc12)N1CCCNCC1,307.37499999999966,0.9243999999999999,2,5,82.53,3,2,0.8620863798782131,0,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,CHEMBL1233300,Kd,30000.0,nM,,CHEMBL3991696,CHEMBL203,CHEMBL3991601,0.30000000000000004,MW in Type 1 range; H-bond features typical of Type 1; Aromatic ring count typical
O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,291.3759999999997,1.2187999999999999,1,4,62.300000000000004,2,2,0.9034566339582102,0,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,CHEMBL38380,Ki,1995.26,nM,,CHEMBL1963766,CHEMBL203,CHEMBL1201862,0.6,Activity in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
O=S1(=O)CC2(OCCO2)c2cc3nccc(Nc4ccc5scnc5c4)c3cc21,425.49099999999993,3.575000000000002,1,8,90.41000000000001,2,4,0.5249368816158787,0,O=S1(=O)CC2(OCCO2)c2cc3nccc(Nc4ccc5scnc5c4)c3cc21,CHEMBL4861646,IC50,10000.0,nM,,CHEMBL4817026,CHEMBL203,CHEMBL4813992,0.8999999999999999,Activity in Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
O=S1(=O)N=S(c2ccc(Br)cc2)c2ccc(F)cc21,360.229,3.5104000000000006,0,2,46.5,1,2,0.7814422814835917,0,O=S1(=O)N=S(c2ccccc2)c2ccccc21,CHEMBL2205024,IC50,40000.0,nM,,CHEMBL2208688,CHEMBL203,CHEMBL2203023,0.30000000000000004,MW in Type 1 range; LogP in drug-like range; Aromatic ring count typical
O=S1(=O)N=S(c2ccc(Br)cc2)c2ccncc21,343.227,2.766300000000001,0,3,59.39,1,2,0.8000023753824878,0,O=S1(=O)N=S(c2ccccc2)c2ccncc21,CHEMBL2205030,IC50,5400.0,nM,5.27,CHEMBL2208688,CHEMBL203,CHEMBL2203023,0.6,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; Aromatic ring count typical
O=[N+]([O-])c1cc(NCc2cc(O)ccc2O)ccc1O,276.24799999999976,2.3237,4,6,115.86000000000001,7,2,0.38668074707294436,0,c1ccc(CNc2ccccc2)cc1,CHEMBL123045,IC50,5400.0,nM,5.27,CHEMBL677211,CHEMBL203,CHEMBL1159167,0.7,Activity in Type 1 range; Contains aniline substituent; LogP in drug-like range; Aromatic ring count typical
O=[N+]([O-])c1ccc(/C=N/Nc2nnc(-c3ccncc3)o2)cc1,310.27299999999985,2.4858000000000002,1,8,119.34,5,3,0.43640077766120267,0,C(=N/Nc1nnc(-c2ccncc2)o1)\c1ccccc1,CHEMBL4561572,IC50,412.3,nM,6.38,CHEMBL4313654,CHEMBL203,CHEMBL4311968,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
O=[N+]([O-])c1ccc2c(NCc3ccccc3)ncnc2c1,280.2869999999998,3.150100000000001,1,5,80.95,4,3,0.5861537000001423,0,c1ccc(CNc2ncnc3ccccc23)cc1,CHEMBL116748,IC50,5900.0,nM,5.23,CHEMBL677204,CHEMBL203,CHEMBL1128536,0.7999999999999999,Activity in Type 1 range; Contains aniline substituent; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
O=[N+]([O-])c1ccc2c(Nc3cccc(F)c3)ncnc2c1,284.24999999999983,3.420700000000002,1,5,80.95,3,3,0.588375517380324,0,c1ccc(Nc2ncnc3ccccc23)cc1,CHEMBL329183,IC50,6100.0,nM,5.21,CHEMBL680017,CHEMBL203,CHEMBL1129291,0.7999999999999999,Activity in Type 1 range; Contains aniline substituent; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
O=[N+]([O-])c1ccc2c(Nc3ccccc3)ncnc2c1,266.2599999999998,3.281600000000001,1,5,80.95,3,3,0.5807932854962622,0,c1ccc(Nc2ncnc3ccccc23)cc1,CHEMBL91914,IC50,12000.0,nM,4.92,CHEMBL680017,CHEMBL203,CHEMBL1129291,0.5,Contains aniline substituent; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)N=S2c1ccc(Br)cc1,387.23599999999993,3.2795000000000014,0,4,89.64,2,2,0.5843360881802505,0,O=S1(=O)N=S(c2ccccc2)c2ccccc21,CHEMBL605161,IC50,22000.0,nM,4.66,CHEMBL2208688,CHEMBL203,CHEMBL2203023,0.5,Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; Aromatic ring count typical
O=[N+]([O-])c1ccc2ncnc(NCc3ccccc3)c2c1,280.28699999999975,3.150100000000001,1,5,80.95,4,3,0.5861537000001423,0,c1ccc(CNc2ncnc3ccccc23)cc1,CHEMBL119000,IC50,10000.0,nM,,CHEMBL677204,CHEMBL203,CHEMBL1128536,0.7999999999999999,Activity in Type 1 range; Contains aniline substituent; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
O=[N+]([O-])c1ccc2ncnc(Nc3ccccc3)c2c1,266.25999999999976,3.281600000000001,1,5,80.95,3,3,0.5807932854962622,0,c1ccc(Nc2ncnc3ccccc23)cc1,CHEMBL328295,IC50,5000.0,nM,5.3,CHEMBL680017,CHEMBL203,CHEMBL1129291,0.7999999999999999,Activity in Type 1 range; Contains aniline substituent; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
O=[N+]([O-])c1cccc(Nc2nccc(-c3ccccn3)n2)c1,293.2859999999998,3.1904000000000012,1,6,93.84,4,3,0.5861212844966496,0,c1ccc(Nc2nccc(-c3ccccn3)n2)cc1,CHEMBL60816,IC50,100000.0,nM,,CHEMBL675386,CHEMBL203,CHEMBL1130562,0.3,Contains aniline substituent; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; Very weak activity (penalty)
O=[N+]([O-])c1cccc(Nc2nccc(-c3cccnc3)n2)c1,293.28599999999983,3.1904000000000012,1,6,93.84,4,3,0.5861212844966496,0,c1ccc(Nc2nccc(-c3cccnc3)n2)cc1,CHEMBL56081,IC50,100000.0,nM,4.0,CHEMBL675386,CHEMBL203,CHEMBL1130562,0.3,Contains aniline substituent; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; Very weak activity (penalty)
O=[N+]([O-])c1cccc(Nc2nccc(-c3ccncc3)n2)c1,293.28599999999983,3.1904000000000003,1,6,93.84,4,3,0.5861212844966496,0,c1ccc(Nc2nccc(-c3ccncc3)n2)cc1,CHEMBL55683,IC50,100000.0,nM,,CHEMBL675386,CHEMBL203,CHEMBL1130562,0.3,Contains aniline substituent; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; Very weak activity (penalty)
O=[N+]([O-])c1cccc2c(NCc3ccccc3)ncnc12,280.28699999999975,3.150100000000001,1,5,80.95,4,3,0.5861537000001423,0,c1ccc(CNc2ncnc3ccccc23)cc1,CHEMBL117696,IC50,10000.0,nM,,CHEMBL677205,CHEMBL203,CHEMBL1128536,0.7999999999999999,Activity in Type 1 range; Contains aniline substituent; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
O=[N+]([O-])c1cccc2ncnc(NCc3ccccc3)c12,280.2869999999998,3.150100000000001,1,5,80.95,4,3,0.5861537000001423,0,c1ccc(CNc2ncnc3ccccc23)cc1,CHEMBL119708,IC50,8000.0,nM,5.1,CHEMBL677204,CHEMBL203,CHEMBL1128536,0.7999999999999999,Activity in Type 1 range; Contains aniline substituent; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
O=c1[nH]c(/C=C/c2cccc(F)c2)nc2ccccc12,266.27499999999975,3.2326000000000015,1,2,45.75,2,3,0.7736203112635893,0,O=c1[nH]c(/C=C/c2ccccc2)nc2ccccc12,CHEMBL5267057,IC50,10000.0,nM,,CHEMBL5242930,CHEMBL203,CHEMBL5241106,0.5,Activity in Type 1 range; LogP in drug-like range; Aromatic ring count typical
O=c1[nH]c(C2CCCN2)nc2c1oc1ccc(Cl)cc12,289.72199999999975,2.747200000000001,2,4,70.92,1,3,0.7224683040728446,0,O=c1[nH]c(C2CCCN2)nc2c1oc1ccccc12,CHEMBL3544944,Kd,30000.0,nM,,CHEMBL3991696,CHEMBL203,CHEMBL3991601,0.30000000000000004,LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
O=c1[nH]c2sc3c(c2c2nc(-c4ccccc4)nn12)CCCC3,322.3929999999998,3.1781000000000006,1,5,63.05,1,4,0.585269182183457,0,O=c1[nH]c2sc3c(c2c2nc(-c4ccccc4)nn12)CCCC3,CHEMBL2007592,Ki,1995.26,nM,,CHEMBL1963766,CHEMBL203,CHEMBL1201862,0.75,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
O=c1[nH]c2sc3c(c2c2nc(-c4cccnc4)nn12)CCCC3,323.3809999999998,2.5731,1,6,75.94,1,4,0.5839713742147863,0,O=c1[nH]c2sc3c(c2c2nc(-c4cccnc4)nn12)CCCC3,CHEMBL1970806,Ki,1995.26,nM,,CHEMBL1963766,CHEMBL203,CHEMBL1201862,0.75,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
O=c1[nH]c2sc3c(c2c2nc(-c4ccncc4)nn12)CCCC3,323.3809999999998,2.5731,1,6,75.94,1,4,0.5839713742147863,0,O=c1[nH]c2sc3c(c2c2nc(-c4ccncc4)nn12)CCCC3,CHEMBL1966808,Ki,1995.26,nM,,CHEMBL1963766,CHEMBL203,CHEMBL1201862,0.75,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
O=c1[nH]c2sccc2c2nc(-c3ccncc3)nn12,269.2889999999998,1.6942999999999993,1,6,75.94,1,4,0.570288793359232,0,O=c1[nH]c2sccc2c2nc(-c3ccncc3)nn12,CHEMBL1968151,Ki,1995.26,nM,,CHEMBL1963766,CHEMBL203,CHEMBL1201862,0.6,Activity in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
O=c1[nH]cc(I)c2nc(-c3cccc(Cl)c3)cn12,371.56499999999994,2.9476000000000013,1,3,50.16,1,3,0.6687885857721445,0,O=c1[nH]ccc2nc(-c3ccccc3)cn12,CHEMBL1982610,Ki,1995.26,nM,,CHEMBL1963766,CHEMBL203,CHEMBL1201862,0.6,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; Aromatic ring count typical
O=c1[nH]cnc2[nH]c(-c3ccnc(/C=C/c4ccc(CN5CCOCC5)cc4)c3)cc12,413.48099999999977,3.315800000000002,2,5,86.9,5,4,0.5241872922478955,0,O=c1[nH]cnc2[nH]c(-c3ccnc(/C=C/c4ccc(CN5CCOCC5)cc4)c3)cc12,CHEMBL461139,IC50,10000.0,nM,,CHEMBL955786,CHEMBL203,CHEMBL1152141,0.75,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
O=c1[nH]cnc2c1sc1c(Cl)ccc(Cl)c12,271.12799999999993,3.4446000000000003,1,3,45.75,0,3,0.6802918468805197,0,O=c1[nH]cnc2c1sc1ccccc12,CHEMBL583144,Ki,1995.26,nM,,CHEMBL1963766,CHEMBL203,CHEMBL1201862,0.5,Activity in Type 1 range; LogP in drug-like range; Aromatic ring count typical
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,270.2399999999998,2.576800000000001,3,5,90.9,4,3,0.6318329361180623,0,O=c1c(-c2ccccc2)coc2ccccc12,CHEMBL44,IC50,600.0,nM,6.22,CHEMBL5131965,CHEMBL203,CHEMBL5131376,0.7999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
O=c1c(-c2cccc(Cl)c2)coc2cc(O)cc(O)c12,288.6859999999998,3.524600000000001,2,4,70.67,3,3,0.7184898389933716,0,O=c1c(-c2ccccc2)coc2ccccc12,CHEMBL7827,IC50,95.0,nM,7.02,CHEMBL677887,CHEMBL203,CHEMBL1132606,0.7999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
O=c1c(NCc2ccc(Cl)c(Cl)c2)c(Nc2ccncc2)c1=O,348.1889999999999,3.3401000000000023,2,5,71.09,5,3,0.6922950751930791,0,O=c1c(NCc2ccccc2)c(Nc2ccncc2)c1=O,CHEMBL1975900,Ki,1995.26,nM,,CHEMBL1963766,CHEMBL203,CHEMBL1201862,0.75,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
O=c1c(NCc2ccc(Cl)cc2)c(Nc2ccncc2)c1=O,313.74399999999986,2.6867,2,5,71.09,5,3,0.7086521094581059,0,O=c1c(NCc2ccccc2)c(Nc2ccncc2)c1=O,CHEMBL1980489,Ki,1995.26,nM,,CHEMBL1963766,CHEMBL203,CHEMBL1201862,0.75,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
O=c1c(NCc2cccc(C(F)(F)F)c2)c(Nc2ccncc2)c1=O,347.2959999999999,3.052100000000001,2,5,71.09,5,3,0.6943808106738237,0,O=c1c(NCc2ccccc2)c(Nc2ccncc2)c1=O,CHEMBL1979252,Ki,1995.26,nM,,CHEMBL1963766,CHEMBL203,CHEMBL1201862,0.75,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
O=c1c(NCc2ccccc2F)c(Nc2ccncc2)c1=O,297.2889999999998,2.1723999999999997,2,5,71.09,5,3,0.7062652339131348,0,O=c1c(NCc2ccccc2)c(Nc2ccncc2)c1=O,CHEMBL1982361,Ki,1995.26,nM,,CHEMBL1963766,CHEMBL203,CHEMBL1201862,0.6,Activity in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,302.23799999999983,1.988,5,7,131.36,6,3,0.43419044029909815,0,O=c1cc(-c2ccccc2)oc2ccccc12,CHEMBL50,IC50,900.0,nM,6.05,CHEMBL1029460,CHEMBL203,CHEMBL1158361,0.7999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; Aromatic ring count typical
O=c1cc(-c2ccncc2)nc(NC2CCCCC2)[nH]1,270.33599999999973,2.5765000000000002,2,4,70.67,3,2,0.898923594284486,0,O=c1cc(-c2ccncc2)nc(NC2CCCCC2)[nH]1,CHEMBL1958401,Ki,1995.26,nM,,CHEMBL1963766,CHEMBL203,CHEMBL1201862,0.6,Activity in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
O=c1nc(-c2ccc3[nH]ncc3c2)cc(-c2ccccc2)[nH]1,288.3099999999997,2.980200000000001,2,3,74.43,2,4,0.5951911462428789,0,O=c1nc(-c2ccc3[nH]ncc3c2)cc(-c2ccccc2)[nH]1,CHEMBL526133,Ki,1995.26,nM,,CHEMBL1963766,CHEMBL203,CHEMBL1201862,0.5,Activity in Type 1 range; LogP in drug-like range; Aromatic ring count typical
O=c1oc2cc3ncnc(Nc4ccc(F)c(F)c4)c3cc2n1CCCN1CCOCC1,441.4379999999999,3.2818000000000014,1,8,85.41999999999999,6,4,0.49152086334729955,0,O=c1oc2cc3ncnc(Nc4ccccc4)c3cc2n1CCCN1CCOCC1,CHEMBL2064389,IC50,570.0,nM,6.24,CHEMBL2066000,CHEMBL203,CHEMBL2062376,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
O=c1oc2cc3ncnc(Nc4ccc5[nH]ncc5c4)c3cc2n1CCCN1CCOCC1,445.48299999999983,2.879900000000001,2,9,114.1,6,5,0.4101308594675628,0,O=c1oc2cc3ncnc(Nc4ccc5[nH]ncc5c4)c3cc2n1CCCN1CCOCC1,CHEMBL2064403,IC50,120.0,nM,6.92,CHEMBL2066000,CHEMBL203,CHEMBL2062376,0.8999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range
O=c1oc2cc3ncnc(Nc4ccccc4O)c3cc2n1CCCN1CCOCC1,421.45699999999977,2.7092,2,9,105.65,7,4,0.4579944535579647,0,O=c1oc2cc3ncnc(Nc4ccccc4)c3cc2n1CCCN1CCOCC1,CHEMBL2064388,IC50,30000.0,nM,4.52,CHEMBL2066000,CHEMBL203,CHEMBL2062376,0.5,Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; Aromatic ring count typical
O=c1sn(-c2cccc3ccccc23)c(=O)n1Cc1ccccc1,334.3999999999998,3.2622000000000018,0,5,44.0,3,4,0.5771029549850707,0,O=c1sn(-c2cccc3ccccc23)c(=O)n1Cc1ccccc1,CHEMBL3545157,Kd,30000.0,nM,,CHEMBL3991696,CHEMBL203,CHEMBL3991601,0.30000000000000004,MW in Type 1 range; LogP in drug-like range; Aromatic ring count typical
OB(O)/C=C/COc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,355.5899999999998,2.9738000000000007,3,6,87.5,8,3,0.5892804577050853,0,c1ccc(Nc2ncnc3ccccc23)cc1,CHEMBL3347488,IC50,270.0,nM,6.57,CHEMBL3391161,CHEMBL203,CHEMBL3390847,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
OB(O)c1ccc(COc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)cc1,405.64999999999986,3.2856000000000005,3,6,87.5,8,4,0.4267528099851934,0,c1ccc(COc2ccc3ncnc(Nc4ccccc4)c3c2)cc1,CHEMBL3347498,IC50,850.0,nM,6.07,CHEMBL3391161,CHEMBL203,CHEMBL3390847,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
OB(O)c1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,317.51599999999985,1.8456999999999992,3,5,78.27000000000001,5,3,0.6425967376083432,0,c1ccc(Nc2ncnc3ccccc23)cc1,CHEMBL3219506,IC50,800.0,nM,6.1,CHEMBL3223148,CHEMBL203,CHEMBL3217494,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
OB(O)c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,299.52599999999984,1.7065999999999992,3,5,78.27000000000001,5,3,0.6417400828499127,0,c1ccc(Nc2ncnc3ccccc23)cc1,CHEMBL3218424,IC50,650.0,nM,6.19,CHEMBL3223148,CHEMBL203,CHEMBL3217494,0.9999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
OC1CCC(Nc2cc(Cl)nc(-c3c[nH]c4ncccc34)n2)CC1,343.81799999999976,3.388700000000001,3,5,86.72,4,3,0.6344614746232909,0,c1cnc2[nH]cc(-c3nccc(NC4CCCCC4)n3)c2c1,CHEMBL1991674,Ki,630.96,nM,6.2,CHEMBL1963766,CHEMBL203,CHEMBL1201862,0.95,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
OC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,343.81799999999976,3.388700000000001,3,5,86.72,4,3,0.6344614746232909,0,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,CHEMBL1986943,Ki,794.33,nM,6.1,CHEMBL1963766,CHEMBL203,CHEMBL1201862,0.95,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
OC1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,495.9709999999998,3.559400000000002,3,9,121.31000000000002,10,4,0.319666645132866,0,c1ccc(COc2ccc(Nc3ncnc4[nH]nc(OCCN5CCCCC5)c34)cc2)nc1,CHEMBL404405,IC50,13.0,nM,7.89,CHEMBL947896,CHEMBL203,CHEMBL1143160,0.9999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; Aromatic ring count typical
OC1CCN(c2ncnc3[nH]cc(-c4ccccc4)c23)CC1,294.35799999999966,2.586000000000001,2,4,65.03999999999999,3,3,0.7622255146626498,0,c1ccc(-c2c[nH]c3ncnc(N4CCCCC4)c23)cc1,CHEMBL1973395,Ki,1584.89,nM,5.8,CHEMBL1963766,CHEMBL203,CHEMBL1201862,0.6,Activity in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
OCC#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,327.7459999999998,3.5097000000000014,2,4,58.040000000000006,3,3,0.7071791441171912,0,c1ccc(Nc2ncnc3ccccc23)cc1,CHEMBL249919,IC50,14.1,nM,7.85,CHEMBL924351,CHEMBL203,CHEMBL1140520,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
OCC(CO)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,390.24099999999976,2.2959999999999994,4,7,103.19,8,3,0.5122032504279256,0,c1ccc(Nc2ncnc3ccncc23)cc1,CHEMBL125568,IC50,14.0,nM,7.85,CHEMBL677387,CHEMBL203,CHEMBL1130246,0.9999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; Aromatic ring count typical
OCC(CO)Nc1ncnc2[nH]cc(-c3ccccc3)c12,284.3189999999997,1.3899999999999992,4,5,94.06,7,3,0.5678334235102848,0,c1ccc(-c2c[nH]c3ncncc23)cc1,CHEMBL1992922,Ki,1995.26,nM,,CHEMBL1963766,CHEMBL203,CHEMBL1201862,0.5,Activity in Type 1 range; LogP in drug-like range; Aromatic ring count typical
OCC(Nc1ncnc2sc(Br)cc12)c1ccccc1,350.24099999999993,3.599300000000002,2,5,58.04,5,3,0.7549462243945487,0,c1ccc(CNc2ncnc3sccc23)cc1,CHEMBL3416605,IC50,83.0,nM,7.08,CHEMBL3418211,CHEMBL203,CHEMBL3414443,0.8999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
